Age,Rating,Weather_conditions,Traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance,Preparation_Time,Delivery_Time
30.0,4.9,Sunny,0,2,Buffet,motorcycle,0.0,0,Urban,18,2.979763497462109,10.0,8.0
25.0,4.5,Fog,2,2,Drinks,scooter,1.0,0,Urban,21,6.290134677634678,5.0,16.0
21.0,5.0,Stormy,0,1,Meal,scooter,1.0,0,Metropolitian,15,1.5293087736834534,15.0,0.0
21.0,4.8,Windy,3,2,Snack,scooter,1.0,0,Metropolitian,19,7.7635043374686274,15.0,4.0
28.0,4.9,Sandstorms,3,2,Snack,scooter,1.0,0,Metropolitian,25,9.363582612380203,5.0,20.0
38.0,4.8,Fog,3,0,Meal,motorcycle,1.0,0,Metropolitian,26,7.7631971453288875,5.0,21.0
37.0,4.7,Cloudy,0,1,Buffet,motorcycle,0.0,0,Metropolitian,18,1.5527001583674398,5.0,13.0
21.0,4.1,Stormy,3,0,Meal,motorcycle,2.0,0,Metropolitian,35,20.853426491969202,10.0,25.0
36.0,5.0,Sunny,3,0,Buffet,motorcycle,0.0,0,Metropolitian,23,4.560740459631507,10.0,13.0
35.0,4.6,Stormy,0,2,Drinks,scooter,1.0,0,Metropolitian,24,3.0405702571576674,15.0,9.0
37.0,4.8,Sandstorms,2,2,Snack,scooter,1.0,0,Metropolitian,34,1.554619810773694,10.0,24.0
30.0,4.3,Cloudy,0,2,Buffet,scooter,2.0,0,Metropolitian,39,20.253748386838097,10.0,29.0
38.0,4.7,Stormy,1,0,Drinks,motorcycle,1.0,0,Urban,31,10.586817607222981,15.0,16.0
38.0,4.8,Sunny,1,0,Meal,motorcycle,0.0,0,Urban,24,9.31563208704705,5.0,19.0
28.0,4.9,Windy,1,1,Drinks,motorcycle,1.0,0,Metropolitian,21,9.314419797615273,15.0,6.0
25.0,4.9,Stormy,0,2,Meal,scooter,0.0,0,Urban,16,16.648636987261938,10.0,6.0
32.0,4.9,Sunny,1,0,Snack,motorcycle,1.0,0,Metropolitian,34,17.07644834661623,10.0,24.0
37.0,4.9,Sunny,0,1,Drinks,motorcycle,0.0,0,Metropolitian,16,4.6576255671472415,10.0,6.0
20.0,4.8,Cloudy,3,1,Meal,scooter,0.0,0,Urban,38,16.659979129063025,10.0,28.0
33.0,4.3,Cloudy,1,0,Snack,motorcycle,1.0,0,Metropolitian,34,6.0545276744805365,10.0,24.0
33.0,4.6,Fog,3,2,Drinks,scooter,0.0,0,Metropolitian,42,13.583267699065033,10.0,32.0
27.0,4.7,Windy,3,2,Drinks,scooter,1.0,0,Metropolitian,20,19.760907746586085,10.0,10.0
27.0,4.7,Windy,0,1,Snack,scooter,0.0,0,Metropolitian,18,10.72465156807538,5.0,13.0
35.0,4.6,Fog,1,0,Buffet,motorcycle,1.0,0,Metropolitian,26,6.232180611484166,15.0,11.0
23.0,4.6,Stormy,3,0,Snack,motorcycle,0.0,0,Metropolitian,31,17.137482577838597,5.0,26.0
22.0,4.8,Sunny,1,2,Snack,motorcycle,0.0,0,Urban,10,19.880157869977552,10.0,0.0
25.0,4.9,Stormy,2,0,Meal,motorcycle,2.0,0,Metropolitian,37,6.209485214483087,10.0,27.0
39.0,4.7,Windy,1,0,Drinks,motorcycle,0.0,0,Metropolitian,34,20.85227088046227,15.0,19.0
34.0,3.8,Fog,0,1,Meal,scooter,1.0,0,Urban,32,16.72211837577326,10.0,22.0
25.0,4.6,Fog,0,0,Snack,motorcycle,1.0,0,Metropolitian,24,2.976185616575918,10.0,14.0
35.0,4.8,Sandstorms,1,0,Buffet,motorcycle,2.0,0,Metropolitian,40,16.63859018321037,10.0,30.0
39.0,4.7,Stormy,0,2,Drinks,electric_scooter,1.0,0,Metropolitian,25,16.15276300944043,10.0,15.0
37.0,4.4,Windy,1,0,Snack,motorcycle,1.0,0,Metropolitian,44,12.116946920849994,15.0,29.0
28.0,4.8,Fog,1,2,Meal,scooter,1.0,0,Metropolitian,18,7.46056831549194,10.0,8.0
20.0,4.0,Windy,0,0,Drinks,motorcycle,1.0,0,Urban,25,1.5147453171152914,5.0,20.0
36.0,4.9,Windy,0,0,Meal,motorcycle,0.0,0,Urban,22,12.074377562049362,15.0,7.0
34.0,5.0,Fog,1,0,Drinks,motorcycle,1.0,0,Urban,28,7.683177078354373,15.0,13.0
32.0,4.7,Cloudy,2,0,Buffet,motorcycle,1.0,0,Metropolitian,26,6.290134677634678,5.0,21.0
33.0,4.1,Sunny,1,0,Meal,motorcycle,1.0,0,Metropolitian,34,10.641436955070953,15.0,19.0
25.0,4.5,Sandstorms,3,0,Buffet,motorcycle,0.0,0,Metropolitian,16,7.68369791028496,5.0,11.0
36.0,4.8,Windy,3,0,Drinks,motorcycle,0.0,0,Metropolitian,43,11.914594077317577,10.0,33.0
20.0,4.6,Fog,3,2,Drinks,motorcycle,0.0,0,Metropolitian,42,16.72197157113495,10.0,32.0
28.0,4.5,Windy,1,2,Buffet,scooter,1.0,0,Urban,29,8.937919334801594,15.0,14.0
24.0,4.7,Fog,3,2,Snack,scooter,1.0,0,Metropolitian,30,12.465199139446781,5.0,25.0
30.0,4.0,Windy,3,0,Drinks,motorcycle,1.0,0,Metropolitian,36,10.866261860714015,10.0,26.0
37.0,4.8,Cloudy,0,1,Drinks,motorcycle,0.0,0,Metropolitian,16,3.01882678715419,10.0,6.0
32.0,4.2,Cloudy,3,1,Drinks,motorcycle,1.0,0,Metropolitian,46,11.917649947586655,10.0,36.0
35.0,3.6,Sandstorms,3,2,Snack,scooter,2.0,0,Metropolitian,39,12.074063090452917,10.0,29.0
31.0,4.5,Windy,1,2,Buffet,scooter,1.0,0,Metropolitian,30,17.29786575291325,10.0,20.0
35.0,4.6,Stormy,3,2,Buffet,motorcycle,1.0,0,Urban,33,7.683608397233649,10.0,23.0
25.0,4.8,Cloudy,1,2,Snack,scooter,1.0,0,Metropolitian,26,13.406029476290724,15.0,11.0
21.0,4.6,Windy,0,1,Drinks,motorcycle,0.0,0,Metropolitian,13,16.85361872985359,5.0,8.0
32.0,4.7,Cloudy,1,2,Snack,scooter,1.0,0,Metropolitian,36,13.97191478756942,10.0,26.0
38.0,4.9,Windy,3,0,Meal,motorcycle,1.0,0,Metropolitian,37,20.17900385808542,10.0,27.0
22.0,4.7,Cloudy,1,2,Buffet,motorcycle,0.0,0,Urban,18,7.601616771071091,15.0,3.0
28.0,4.7,Sunny,0,0,Snack,motorcycle,1.0,0,Metropolitian,23,19.915585713443292,5.0,18.0
26.0,4.0,Stormy,0,0,Drinks,motorcycle,1.0,0,Metropolitian,22,8.936297424957562,5.0,17.0
34.0,4.8,Sandstorms,0,2,Drinks,scooter,0.0,0,Metropolitian,22,10.906039889040942,5.0,17.0
32.0,5.0,Stormy,1,0,Meal,motorcycle,1.0,0,Metropolitian,30,6.290134677634678,5.0,25.0
39.0,4.7,Windy,1,2,Snack,electric_scooter,1.0,0,Metropolitian,28,6.058870515565882,10.0,18.0
30.0,4.7,Sunny,2,1,Meal,scooter,1.0,0,Urban,21,1.5147861398649296,10.0,11.0
32.0,4.8,Cloudy,3,0,Drinks,motorcycle,1.0,0,Metropolitian,26,7.8626681674103684,10.0,16.0
27.0,4.6,Fog,1,1,Buffet,motorcycle,1.0,0,Metropolitian,13,9.435201537430713,15.0,-2.0
36.0,4.0,Sandstorms,3,0,Drinks,motorcycle,0.0,0,Metropolitian,31,9.074744674241005,10.0,21.0
32.0,4.3,Cloudy,3,2,Buffet,scooter,1.0,0,Metropolitian,31,9.2191235676111,10.0,21.0
39.0,5.0,Cloudy,3,1,Snack,motorcycle,1.0,0,Urban,29,4.717601092054723,10.0,19.0
28.0,4.9,Cloudy,0,1,Snack,scooter,0.0,0,Urban,17,4.717601092054723,15.0,2.0
26.0,4.3,Cloudy,3,2,Buffet,scooter,1.0,0,Metropolitian,31,16.36809881291643,15.0,16.0
32.0,4.6,Stormy,0,2,Meal,scooter,1.0,0,Metropolitian,24,16.72238039080485,10.0,14.0
26.0,4.7,Sandstorms,3,1,Snack,scooter,1.0,0,Metropolitian,16,4.406510550372121,15.0,1.0
29.0,4.8,Cloudy,0,1,Snack,scooter,0.0,0,Urban,19,3.1053555451188637,5.0,14.0
26.0,4.6,Windy,0,2,Meal,scooter,0.0,0,Metropolitian,19,3.1089255711547725,15.0,4.0
34.0,5.0,Sandstorms,2,2,Meal,motorcycle,0.0,0,Urban,26,6.127835452844327,10.0,16.0
26.0,4.6,Stormy,1,1,Snack,motorcycle,1.0,0,Metropolitian,25,7.684129284114672,5.0,20.0
23.0,4.6,Fog,1,1,Snack,motorcycle,1.0,0,Urban,18,6.080949025950904,5.0,13.0
34.0,4.8,Fog,1,0,Drinks,motorcycle,1.0,0,Metropolitian,26,4.544208221887867,10.0,16.0
32.0,4.9,Sandstorms,0,2,Snack,electric_scooter,1.0,0,Metropolitian,15,19.618918347479877,5.0,10.0
33.0,5.0,Cloudy,0,2,Snack,electric_scooter,0.0,0,Urban,15,3.0407902113990954,15.0,0.0
35.0,4.5,Cloudy,0,2,Snack,scooter,1.0,0,Metropolitian,35,19.658828717454107,15.0,20.0
26.0,5.0,Cloudy,0,1,Snack,scooter,0.0,0,Urban,10,2.9794969556315394,10.0,0.0
27.0,5.0,Cloudy,0,2,Buffet,motorcycle,0.0,0,Metropolitian,21,12.58026782240096,15.0,6.0
24.0,4.8,Sandstorms,1,1,Snack,scooter,0.0,0,Metropolitian,26,10.924410123603073,10.0,16.0
30.0,4.9,Sandstorms,1,0,Meal,motorcycle,0.0,0,Metropolitian,36,20.44292976252901,10.0,26.0
21.0,4.8,Sunny,1,1,Meal,scooter,0.0,0,Urban,10,10.416963824321584,15.0,-5.0
32.0,4.6,Sunny,3,0,Drinks,motorcycle,1.0,0,Metropolitian,24,7.546361142984559,15.0,9.0
32.0,4.6,Fog,3,1,Buffet,motorcycle,2.0,0,Metropolitian,40,13.61117180523985,10.0,30.0
25.0,4.8,Cloudy,3,0,Buffet,motorcycle,1.0,0,Metropolitian,26,9.220550607824233,10.0,16.0
34.0,4.8,Sunny,0,1,Buffet,scooter,0.0,0,Urban,15,1.489829154062434,5.0,10.0
20.0,4.8,Fog,1,1,Meal,scooter,0.0,0,Metropolitian,31,20.252967850083056,15.0,16.0
38.0,4.3,Sandstorms,3,2,Meal,scooter,1.0,0,Metropolitian,33,17.29786575291325,10.0,23.0
23.0,4.8,Windy,0,0,Meal,motorcycle,1.0,0,Metropolitian,23,13.969760212954796,15.0,8.0
23.0,5.0,Cloudy,1,1,Drinks,scooter,1.0,0,Urban,37,17.29786575291325,5.0,32.0
25.0,4.9,Sandstorms,3,1,Drinks,scooter,1.0,0,Urban,25,4.663419307399213,5.0,20.0
23.0,5.0,Fog,3,1,Meal,motorcycle,1.0,0,Metropolitian,27,4.528162065607132,5.0,22.0
36.0,4.7,Sandstorms,1,0,Drinks,motorcycle,1.0,0,Urban,30,12.42072409404905,15.0,15.0
36.0,4.7,Sunny,0,1,Buffet,motorcycle,1.0,0,Metropolitian,16,1.5527001159059903,5.0,11.0
36.0,4.2,Stormy,1,1,Buffet,motorcycle,0.0,0,Urban,34,6.232139486668102,10.0,24.0
28.0,4.9,Stormy,0,1,Snack,motorcycle,1.0,0,Urban,18,3.073626731695901,10.0,8.0
31.0,5.0,Stormy,2,2,Meal,electric_scooter,1.0,0,Metropolitian,29,6.14707622035735,5.0,24.0
27.0,4.7,Fog,2,1,Drinks,scooter,0.0,0,Metropolitian,30,3.064398872055142,5.0,25.0
28.0,4.6,Fog,3,2,Meal,scooter,1.0,0,Metropolitian,32,7.6838087174265155,15.0,17.0
37.0,5.0,Windy,3,2,Meal,scooter,0.0,0,Metropolitian,29,11.916994721599234,15.0,14.0
37.0,4.8,Sunny,0,0,Meal,motorcycle,1.0,0,Metropolitian,21,3.145067434621583,15.0,6.0
35.0,4.8,Sunny,0,2,Buffet,electric_scooter,0.0,0,Metropolitian,12,9.326827803405624,10.0,2.0
34.0,4.6,Stormy,0,2,Meal,motorcycle,0.0,0,Urban,27,1.5606630381436277,10.0,17.0
23.0,4.7,Stormy,1,2,Buffet,scooter,1.0,0,Metropolitian,26,10.867426834480481,15.0,11.0
27.0,4.6,Sandstorms,0,1,Snack,scooter,1.0,0,Urban,17,12.103166363270562,15.0,2.0
36.0,4.6,Cloudy,0,1,Meal,scooter,0.0,0,Metropolitian,15,1.554526675991934,5.0,10.0
23.0,4.6,Sunny,3,1,Buffet,motorcycle,0.0,0,Metropolitian,24,20.206226468830582,10.0,14.0
37.0,4.5,Stormy,0,1,Buffet,scooter,1.0,0,Urban,22,10.881329493408392,10.0,12.0
29.0,4.8,Sunny,3,2,Snack,motorcycle,0.0,0,Metropolitian,11,7.660678233235288,10.0,1.0
30.0,4.7,Stormy,0,1,Snack,motorcycle,1.0,0,Metropolitian,26,3.040554821797033,5.0,21.0
24.0,4.5,Windy,0,1,Drinks,scooter,1.0,0,Metropolitian,15,12.418009922382469,5.0,10.0
21.0,5.0,Fog,3,2,Snack,motorcycle,1.0,0,Metropolitian,32,7.790336733567704,10.0,22.0
26.0,4.8,Stormy,1,1,Meal,scooter,1.0,0,Metropolitian,28,7.7613504048972315,10.0,18.0
30.0,3.9,Stormy,3,1,Drinks,scooter,1.0,0,Metropolitian,34,16.412619589031543,15.0,19.0
28.0,4.6,Sandstorms,1,1,Drinks,motorcycle,0.0,0,Metropolitian,24,7.7626338661018774,5.0,19.0
37.0,4.9,Cloudy,1,2,Drinks,scooter,1.0,0,Metropolitian,31,20.178100872931342,10.0,21.0
35.0,4.5,Sunny,0,2,Drinks,electric_scooter,1.0,0,Urban,16,13.215481259999029,5.0,11.0
32.0,4.6,Sunny,0,1,Snack,scooter,1.0,0,Metropolitian,18,19.76237198367898,15.0,3.0
29.0,5.0,Windy,3,1,Meal,motorcycle,1.0,0,Metropolitian,16,14.15280068944862,10.0,6.0
24.0,4.8,Windy,2,0,Meal,motorcycle,1.0,0,Urban,22,6.232321450753526,15.0,7.0
29.0,4.7,Sandstorms,1,0,Meal,motorcycle,1.0,0,Metropolitian,14,4.544215521132342,10.0,4.0
37.0,4.8,Cloudy,1,2,Meal,motorcycle,0.0,0,Urban,15,7.8626681674103684,5.0,10.0
23.0,5.0,Fog,1,1,Drinks,scooter,1.0,0,Metropolitian,17,7.772430463816821,15.0,2.0
35.0,4.8,Sandstorms,0,1,Snack,scooter,1.0,0,Metropolitian,23,16.36809881291643,15.0,8.0
37.0,4.7,Stormy,2,1,Snack,motorcycle,1.0,0,Metropolitian,25,6.058876303739158,10.0,15.0
22.0,4.8,Stormy,0,2,Meal,motorcycle,0.0,0,Metropolitian,19,2.9795210494999234,10.0,9.0
26.0,4.6,Cloudy,1,0,Snack,motorcycle,2.0,0,Metropolitian,37,10.905993510336609,5.0,32.0
26.0,4.7,Windy,2,2,Drinks,motorcycle,0.0,0,Metropolitian,11,5.9592931098219735,15.0,-4.0
25.0,4.9,Sunny,0,2,Drinks,scooter,0.0,0,Urban,15,1.5126978119717678,10.0,5.0
22.0,4.7,Windy,0,0,Snack,motorcycle,1.0,0,Metropolitian,20,12.29378731203682,10.0,10.0
36.0,4.9,Windy,1,0,Drinks,motorcycle,1.0,0,Urban,37,5.968870550908365,15.0,22.0
27.0,4.8,Cloudy,0,0,Meal,motorcycle,1.0,0,Metropolitian,24,1.4922901835795401,5.0,19.0
29.0,4.6,Cloudy,1,0,Buffet,motorcycle,1.0,0,Metropolitian,25,7.790314135591859,5.0,20.0
33.0,4.7,Stormy,3,2,Drinks,electric_scooter,1.0,0,Metropolitian,28,19.659851482292062,5.0,23.0
31.0,4.6,Sunny,3,1,Meal,scooter,0.0,0,Metropolitian,18,9.055848504226429,5.0,13.0
22.0,4.6,Stormy,0,2,Drinks,scooter,1.0,0,Metropolitian,18,13.413644078076244,10.0,8.0
26.0,4.0,Windy,0,0,Meal,motorcycle,0.0,0,Urban,22,3.0735997398687465,15.0,7.0
31.0,4.8,Cloudy,1,1,Buffet,motorcycle,1.0,0,Urban,36,10.565936169903516,5.0,31.0
27.0,5.0,Windy,3,2,Meal,scooter,1.0,0,Metropolitian,26,12.436148456121032,10.0,16.0
24.0,4.5,Sunny,2,0,Drinks,motorcycle,2.0,1,Metropolitian,44,6.218153086065015,10.0,34.0
20.0,4.7,Sunny,3,1,Snack,motorcycle,1.0,0,Urban,15,7.790172211356696,10.0,5.0
33.0,4.9,Cloudy,0,2,Meal,scooter,1.0,0,Metropolitian,16,9.348325936764454,10.0,6.0
28.0,4.5,Stormy,3,2,Drinks,scooter,0.0,0,Metropolitian,24,12.161417162421785,5.0,19.0
31.0,4.3,Stormy,3,2,Meal,scooter,1.0,0,Metropolitian,43,16.601408334261674,10.0,33.0
33.0,4.7,Fog,3,0,Buffet,motorcycle,1.0,1,Metropolitian,54,13.407092693002484,10.0,44.0
28.0,4.5,Sandstorms,3,2,Drinks,scooter,1.0,0,Metropolitian,29,13.583460272389507,10.0,19.0
31.0,4.5,Cloudy,0,0,Buffet,motorcycle,1.0,0,Metropolitian,25,7.4489701519330795,5.0,20.0
25.0,4.7,Sunny,0,1,Drinks,motorcycle,0.0,0,Urban,16,3.0589686156370437,15.0,1.0
32.0,4.6,Fog,1,1,Meal,scooter,1.0,0,Urban,16,7.8626681674103684,5.0,11.0
37.0,4.4,Sandstorms,1,2,Meal,electric_scooter,2.0,0,Urban,37,12.162418131175954,15.0,22.0
33.0,4.6,Stormy,1,1,Buffet,motorcycle,0.0,0,Metropolitian,22,12.417550916012397,10.0,12.0
33.0,4.6,Stormy,2,1,Buffet,motorcycle,1.0,0,Urban,30,1.5126653201046323,10.0,20.0
33.0,4.1,Fog,0,0,Buffet,motorcycle,0.0,0,Metropolitian,39,20.206260324074304,10.0,29.0
30.0,4.7,Sunny,0,1,Drinks,motorcycle,1.0,0,Metropolitian,18,10.707345040408097,10.0,8.0
28.0,4.5,Sandstorms,0,1,Snack,scooter,0.0,0,Metropolitian,12,7.803044762988818,10.0,2.0
39.0,4.6,Cloudy,0,1,Drinks,scooter,1.0,0,Metropolitian,29,12.418408999826822,10.0,19.0
30.0,4.5,Windy,1,1,Buffet,scooter,1.0,0,Urban,32,9.220209378254708,5.0,27.0
29.0,4.9,Cloudy,0,1,Buffet,scooter,0.0,0,Urban,12,4.527261449200724,5.0,7.0
36.0,4.6,Windy,0,2,Meal,scooter,1.0,0,Urban,20,9.054052950169499,10.0,10.0
30.0,4.7,Sandstorms,0,1,Snack,scooter,0.0,0,Metropolitian,21,3.145067434621583,10.0,11.0
23.0,4.6,Stormy,0,1,Snack,scooter,0.0,0,Metropolitian,13,16.851875921653388,10.0,3.0
32.0,4.8,Sunny,1,1,Buffet,motorcycle,0.0,0,Urban,16,12.074377562049362,10.0,6.0
23.0,4.0,Sandstorms,0,0,Buffet,motorcycle,0.0,0,Metropolitian,22,9.348356419300423,10.0,12.0
23.0,4.6,Windy,3,0,Meal,motorcycle,1.0,0,Metropolitian,37,20.180635114114715,10.0,27.0
23.0,5.0,Stormy,0,1,Snack,scooter,0.0,0,Metropolitian,14,10.587113705075847,5.0,9.0
35.0,4.7,Cloudy,0,0,Buffet,motorcycle,1.0,0,Metropolitian,22,7.761160094160204,10.0,12.0
32.0,4.7,Sandstorms,1,0,Buffet,motorcycle,0.0,0,Urban,28,6.217689735000026,15.0,13.0
39.0,4.3,Windy,1,0,Buffet,motorcycle,0.0,0,Urban,39,4.560928430651938,10.0,29.0
36.0,4.7,Sunny,2,1,Drinks,motorcycle,1.0,0,Metropolitian,20,6.290134677634678,10.0,10.0
29.0,4.9,Cloudy,3,2,Buffet,scooter,1.0,0,Metropolitian,30,10.278860723637393,15.0,15.0
29.0,4.6,Fog,3,1,Meal,scooter,1.0,0,Urban,27,7.600990561376193,5.0,22.0
28.0,4.6,Cloudy,0,1,Buffet,motorcycle,0.0,0,Metropolitian,12,3.0593634547239317,5.0,7.0
34.0,4.4,Stormy,1,1,Meal,motorcycle,0.0,0,Metropolitian,33,7.6831914051315,10.0,23.0
28.0,4.9,Stormy,3,2,Meal,scooter,1.0,0,Metropolitian,15,12.074047498027575,10.0,5.0
39.0,4.1,Stormy,3,1,Meal,motorcycle,1.0,0,Metropolitian,44,12.291841945089606,5.0,39.0
37.0,4.7,Cloudy,1,1,Drinks,motorcycle,1.0,0,Metropolitian,17,7.772809995408273,5.0,12.0
39.0,4.9,Stormy,1,1,Snack,motorcycle,1.0,0,Metropolitian,25,7.573225613488764,15.0,10.0
30.0,4.7,Sunny,1,0,Buffet,motorcycle,1.0,0,Metropolitian,25,7.790314135591859,5.0,20.0
32.0,4.9,Cloudy,3,0,Buffet,motorcycle,1.0,0,Metropolitian,51,10.64218546208277,10.0,41.0
39.0,4.7,Stormy,2,2,Snack,motorcycle,1.0,0,Metropolitian,28,3.073644027723396,5.0,23.0
30.0,4.6,Stormy,1,0,Snack,motorcycle,1.0,0,Metropolitian,27,9.055855161965923,10.0,17.0
28.0,3.9,Sunny,2,0,Meal,motorcycle,1.0,0,Urban,45,1.5126653201046323,10.0,35.0
29.0,5.0,Cloudy,3,1,Meal,motorcycle,1.0,0,Metropolitian,33,16.384351156454095,10.0,23.0
36.0,4.4,Fog,3,1,Meal,scooter,0.0,0,Metropolitian,46,13.973037056670602,10.0,36.0
32.0,4.7,Fog,0,2,Buffet,motorcycle,0.0,0,Metropolitian,15,3.058924545938562,10.0,5.0
26.0,4.8,Cloudy,1,1,Buffet,scooter,0.0,0,Metropolitian,27,12.41848049973811,15.0,12.0
20.0,4.5,Sandstorms,0,2,Snack,motorcycle,0.0,0,Metropolitian,18,9.314862687658115,10.0,8.0
25.0,4.5,Windy,1,1,Buffet,motorcycle,1.0,0,Urban,27,10.867300462045835,15.0,12.0
38.0,4.7,Windy,1,1,Buffet,scooter,1.0,0,Metropolitian,29,20.176414243687514,5.0,24.0
32.0,5.0,Sandstorms,1,0,Buffet,motorcycle,2.0,0,Metropolitian,35,12.241181140730713,10.0,25.0
26.0,4.1,Stormy,0,0,Snack,motorcycle,0.0,0,Metropolitian,23,3.116128490575321,15.0,8.0
36.0,4.4,Sandstorms,3,0,Meal,motorcycle,1.0,0,Metropolitian,37,17.29786575291325,15.0,22.0
24.0,4.6,Stormy,1,0,Meal,motorcycle,1.0,0,Metropolitian,25,7.549900138928506,10.0,15.0
38.0,4.5,Stormy,0,1,Buffet,motorcycle,1.0,0,Metropolitian,23,13.610807781529353,10.0,13.0
34.0,4.6,Cloudy,3,0,Buffet,motorcycle,2.0,0,Semi-Urban,51,12.58026782240096,10.0,41.0
27.0,4.8,Sandstorms,3,0,Snack,motorcycle,1.0,0,Urban,30,16.72059667667709,10.0,20.0
34.0,4.6,Stormy,1,2,Drinks,scooter,1.0,0,Metropolitian,29,4.596317855297838,15.0,14.0
28.0,4.7,Windy,2,2,Drinks,scooter,0.0,0,Metropolitian,13,6.081387490813416,10.0,3.0
33.0,4.8,Stormy,1,2,Buffet,scooter,1.0,0,Metropolitian,28,16.6594405791231,10.0,18.0
24.0,4.5,Sandstorms,3,1,Drinks,scooter,0.0,0,Metropolitian,10,9.264648568906685,5.0,5.0
26.0,4.7,Windy,0,2,Meal,electric_scooter,1.0,0,Metropolitian,19,13.829273672567021,5.0,14.0
33.0,3.9,Windy,3,2,Meal,motorcycle,1.0,0,Metropolitian,34,20.969028454523297,10.0,24.0
24.0,4.7,Sandstorms,3,2,Meal,scooter,0.0,0,Metropolitian,28,17.075035490452994,5.0,23.0
34.0,5.0,Sandstorms,3,0,Snack,motorcycle,1.0,0,Metropolitian,47,19.915298664494234,5.0,42.0
22.0,4.6,Windy,0,1,Meal,motorcycle,1.0,0,Metropolitian,15,8.938177476637758,15.0,0.0
34.0,4.5,Stormy,3,1,Meal,motorcycle,2.0,0,Metropolitian,39,10.705559922396555,5.0,34.0
20.0,4.9,Windy,0,0,Snack,motorcycle,1.0,0,Metropolitian,22,20.181059137197778,10.0,12.0
22.0,4.9,Stormy,1,2,Drinks,scooter,1.0,0,Metropolitian,23,7.448303502970493,10.0,13.0
24.0,4.7,Stormy,3,2,Drinks,scooter,0.0,0,Metropolitian,17,7.772038818805718,10.0,7.0
39.0,4.4,Cloudy,1,2,Snack,scooter,2.0,0,Metropolitian,39,13.682511992314726,10.0,29.0
37.0,4.4,Sandstorms,0,0,Drinks,motorcycle,1.0,0,Metropolitian,25,3.145067434621583,5.0,20.0
20.0,4.9,Sunny,3,2,Meal,scooter,1.0,0,Metropolitian,14,10.867434750937747,15.0,-1.0
33.0,4.6,Windy,3,2,Drinks,scooter,1.0,0,Metropolitian,29,13.589850479505698,15.0,14.0
21.0,4.6,Cloudy,3,2,Snack,scooter,0.0,0,Metropolitian,33,9.121036990826918,15.0,18.0
33.0,4.1,Windy,1,0,Drinks,motorcycle,1.0,0,Metropolitian,39,4.540971511039054,10.0,29.0
33.0,4.3,Fog,0,2,Buffet,scooter,1.0,0,Metropolitian,38,10.906414500350794,10.0,28.0
23.0,4.7,Cloudy,3,0,Drinks,motorcycle,0.0,0,Metropolitian,26,7.562414628937605,10.0,16.0
37.0,4.9,Windy,0,1,Snack,scooter,1.0,0,Metropolitian,21,13.407238587856966,5.0,16.0
31.0,4.4,Sandstorms,1,2,Snack,electric_scooter,0.0,0,Metropolitian,39,12.435256015114375,5.0,34.0
20.0,5.0,Windy,3,2,Buffet,electric_scooter,1.0,0,Urban,23,7.5456323538790695,15.0,8.0
32.0,4.7,Sandstorms,1,2,Drinks,scooter,0.0,0,Metropolitian,26,13.989916877275611,5.0,21.0
29.0,4.8,Sunny,1,0,Meal,motorcycle,0.0,0,Metropolitian,20,6.232179267966144,15.0,5.0
24.0,4.9,Windy,3,1,Buffet,motorcycle,1.0,0,Metropolitian,23,10.756185975480651,10.0,13.0
28.0,4.6,Fog,1,1,Snack,scooter,1.0,0,Metropolitian,39,12.099251698246315,10.0,29.0
39.0,4.9,Fog,0,0,Snack,motorcycle,1.0,0,Metropolitian,23,1.5522470243420694,15.0,8.0
36.0,4.1,Sandstorms,2,0,Buffet,motorcycle,1.0,0,Metropolitian,36,6.290134677634678,10.0,26.0
35.0,3.6,Stormy,1,2,Meal,electric_scooter,1.0,0,Metropolitian,35,12.162009006258286,15.0,20.0
31.0,4.0,Fog,1,0,Snack,motorcycle,2.0,0,Metropolitian,32,7.683765443180289,15.0,17.0
22.0,4.6,Sandstorms,0,1,Snack,scooter,1.0,0,Urban,13,20.44292976252901,5.0,8.0
32.0,4.2,Fog,0,1,Drinks,scooter,1.0,0,Metropolitian,31,17.09752492719776,10.0,21.0
32.0,5.0,Sunny,0,1,Drinks,motorcycle,0.0,0,Urban,13,9.220209378254708,5.0,8.0
34.0,4.2,Windy,3,0,Buffet,motorcycle,3.0,1,Metropolitian,49,12.239035527316306,10.0,39.0
22.0,4.9,Fog,3,0,Snack,motorcycle,2.0,1,Metropolitian,46,12.09917098801042,15.0,31.0
37.0,4.8,Sandstorms,3,0,Snack,motorcycle,2.0,1,Metropolitian,41,17.076490143794658,5.0,36.0
34.0,4.3,Sandstorms,3,0,Buffet,motorcycle,0.0,0,Metropolitian,37,7.441053171025902,15.0,22.0
23.0,4.6,Stormy,1,2,Snack,scooter,0.0,0,Urban,28,9.192881349038215,10.0,18.0
38.0,4.3,Fog,3,2,Drinks,electric_scooter,1.0,0,Metropolitian,34,7.683744768651736,5.0,29.0
28.0,4.9,Windy,2,2,Drinks,scooter,0.0,0,Metropolitian,22,6.290134677634678,10.0,12.0
32.0,4.3,Windy,3,0,Meal,motorcycle,1.0,0,Urban,42,16.385045825961107,10.0,32.0
22.0,4.9,Windy,1,0,Snack,motorcycle,0.0,0,Metropolitian,24,4.663544352411129,5.0,19.0
